allGfishSid	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
id323	1.428571429	360	7.142857143	1785.714286	0	67.14285715	0	508.5714286	0	31.42857143	10	11.42857143	8.571428572	61.42857143	28.57142857	2.857142858	15.71428572	30	1.428571429	18.57142857	2.857142857	0	7.142857143	1.428571429	2.857142857	12.85714286	0	2.857142857	4.285714286	7.142857143	0	0	11.42857143	1.428571429	1.428571429	0	0	5.714285714	0	0	0	2.857142858	4.285714286	0	0	95.71428571	12.85714286	1.428571429	0	198.5714286	2.857142857	11.42857143	0	0	0	8.571428572	14.28571429	25.71428571	2.857142857	721.4285714	0	118.5714286	5.714285715	27.14285715	37.14285714	0	4.285714286	5.714285715	378.5714286	5.714285715	731.4285714	4.285714287	42.85714286	90.00000001	62.85714286	11.42857143	60	0	38.57142858	0	28.57142857	0	55.71428571	7.142857143	2.857142858	0	24.28571429	0	32.85714286	1.428571429	17.14285714	85.71428572	20	7.142857143	1.428571429	10	11.42857143	10	30	7.142857143	4.285714286	4.285714286	4.285714286	17.14285714	8.571428572	1.428571429	0
id324	0	0	0	0	0	0	0	0	0.294117647	0	0	0	0	0	0	0	0	0	0	0	0.294117647	0	0	0	0.294117647	0	0	0.588235294	0	0	0	0	0	0	0	0	0	0	1.176470588	27.05882353	0.294117647	0	0	0	0	0	1.470588235	10.58823529	0	0	0	928.5294118	0.294117647	0	1.470588235	258.2352941	6.176470588	0	0	1005.882353	2.647058824	0	0	10.29411765	0	0	0	0	0	0	0	147.6470588	0	0	0.882352941	5.294117647	0	0	0	8.823529412	0	0	0	0	0	0	4.411764706	4.117647059	0	0	3.529411765	0	0	0	174.7058824	0	0	0	0.294117647	0	0	0	0	0	0	0	0
id325	3.823529412	0	0	0	2.647058824	0	0	0.294117647	1.470588235	0	0.294117647	0.588235294	0.294117647	0	0	0	1.470588235	0	0	0	1.764705882	0.294117647	0	4.705882353	0	0	0	0.588235294	0.882352941	0	0	0	2.647058824	0	0	0	0	0	0.294117647	0.882352941	0.294117647	0	0.588235294	0	0.588235294	0	1.470588235	0	0	0	0.588235294	1.764705882	2.058823529	0.294117647	0	11.76470588	0.294117647	0	0.588235294	237.9411765	1.764705882	0	0	0	0	0	2.058823529	0	0	0	0	0.588235294	0	0	1.470588235	0.294117647	0	0	0	0.294117647	0	0	1.176470588	0	0	0	2.058823529	0	0	0	0.294117647	0	0	0	3.529411765	0	0	0	0.294117647	0	0	0	1.176470588	0	0.294117647	0.294117647	0
id326	0	0.588235294	22.94117647	0.294117647	0	1.176470588	0	0	0	0	0.294117647	0.294117647	0	7.647058824	1.176470588	0	0	2.352941176	1.470588235	0.588235294	0.294117647	15	0.588235294	0	0	3.235294118	1.176470588	0	0.588235294	0	0.294117647	0	0.882352941	1.764705882	0	0.294117647	0	3.235294118	0	0	0	2.647058824	0	0	0	0.882352941	0	0	0	60.88235294	2.058823529	0.294117647	0	0.588235294	0.294117647	0	0	0.588235294	0	0	0	0	0.294117647	0	0	0	0.294117647	0	1.470588235	0	0	0	0	0	2.941176471	0	0	0	0.588235294	0	0.294117647	0	0.882352941	0	0	1.176470588	0	0	0	0	0	0	0	0	0.294117647	0	0	0	0	0	0	0	2.647058824	0	0	0	0
id327	3.823529412	0	0	0	3.529411765	0.294117647	0.294117647	0	8.529411765	0	0.294117647	0	8.529411765	0	0	0	1.470588235	0.294117647	0	0	1.764705882	0	0	0	1.764705882	0	0.294117647	0.588235294	4.411764706	0	0	0	0.294117647	0	0	0	11.17647059	0	0	2.352941176	14.41176471	0	0.294117647	0	7.647058824	0	0	0	22.35294118	0	0	0	8.235294118	0	0	0.588235294	13.82352941	0	0	0	0	0	0.294117647	0	0	0	0	0	0	0	0	0	0	0	12.94117647	0.294117647	0	0.882352941	6.764705882	0.882352941	0	0.294117647	4.117647059	0	0	0	2.352941176	0	0	0	0.588235294	0	0	0	0.294117647	0	0	0	4.117647059	0	0	0	5.588235294	0	0.294117647	0	6.176470588
id328	1.176470588	12.35294118	19.41176471	0.882352941	0	26.17647059	2.647058824	0	0	9.117647059	8.823529412	4.117647059	0.588235294	9.411764706	9.117647059	0	0.294117647	5	11.76470588	0	5.588235294	0	8.235294118	0	0.588235294	5	0	1.176470588	2.352941176	4.705882353	0.294117647	0	0	4.117647059	1.176470588	0.294117647	0.882352941	29.70588235	0.882352941	0	0	14.11764706	2.647058824	0	0	8.235294118	3.823529412	4.411764706	1.176470588	1.470588235	4.411764706	77.64705882	0.294117647	2.647058824	9.705882353	69.41176471	1.470588235	9.705882353	1.764705882	0	4.117647059	16.76470588	5.294117647	0.588235294	0.588235294	0	0	4.117647059	14.11764706	5.588235294	0	17.64705882	53.82352941	0	41.76470588	9.411764706	52.94117647	0	15.88235294	11.17647059	76.76470588	0.294117647	25	2.941176471	1.176470588	6.176470588	25.29411765	1.764705882	8.235294118	0.294117647	12.35294118	0	22.35294118	0.588235294	13.52941176	1.764705882	51.47058824	9.117647059	5	1.176470588	109.4117647	1.764705882	22.64705882	1.764705882	38.82352941	0	0
id329	2.058823529	0	10.58823529	2.352941176	1.470588235	0	6.764705882	0.294117647	0.588235294	0	29.11764706	1.176470588	0.588235294	0	1.470588235	0.294117647	0	0	0.294117647	5.294117647	0.294117647	0	2.058823529	0.294117647	1.764705882	0	1.470588235	0.588235294	2.352941176	0	0	0	2.647058824	0.588235294	0	0	0.294117647	0	0	3.823529412	0.882352941	0.294117647	1.176470588	13.52941176	0	0	0	0	0.882352941	0	0	15	1.176470588	2.941176471	0.294117647	7.941176471	2.647058824	0	0.294117647	0.588235294	5	0	0.588235294	4.705882353	3.823529412	0.294117647	0.882352941	0.588235294	0.294117647	0.588235294	393.5294118	2.352941176	0	3.823529412	6.764705882	0.588235294	0.882352941	7.352941176	2.058823529	1.470588235	0	11.47058824	3.529411765	1.176470588	0	1.176470588	6.764705882	1.176470588	0	1.176470588	2.941176471	0	0	0.588235294	1.470588235	0.882352941	0.882352941	0.882352941	0	0.294117647	0	1.176470588	0	0	0.294117647	0	0
id33	161	95	174	663	226	118	194	652	186	40	8	2720	76	9	88	314	58	79	84	262	63	12	90	645	158	138	55	54	93	98	256	0	89	29	74	271	112	254	115	310	70	52	151	115	496	103	77	12	644	116	153	849	398	229	27	253	85	578	333	5	415	198	152	1048	524	417	198	178	710	291	433	3015	102	142	457	619	166	276	24	1043	197	174	1646	4757	111	118	237	2896	84	112	75	7858	106	135	590	3215	24	466	175	1078	1393	152	292	321	301	132	1045
id330	0.294117647	0.588235294	0	0	0	1.176470588	0.294117647	0	0	0.294117647	0.588235294	0	0	0.294117647	0.588235294	0	0	1.176470588	0.882352941	0	0	1.176470588	0.294117647	0	0	1.470588235	0	0	0.588235294	0.294117647	0	0	0.294117647	4.705882353	0	0	0	1.470588235	0	0	0	3.235294118	0	0	0	4.705882353	0	0	0.294117647	51.17647059	0	10.58823529	0	7.352941176	0	9.117647059	0	2.647058824	0	0	0.588235294	0	0	0.588235294	0	0.588235294	0	0	15.88235294	0	0	2.058823529	4.411764706	0	0.294117647	0.882352941	10.29411765	0	0	0.588235294	4.411764706	0	0	0	0	0	0.882352941	0.882352941	2.941176471	0	0.294117647	0	3.823529412	0	0.882352941	0	3.235294118	0	0	0	7.941176471	0.588235294	0	0	7.058823529	0	0
id331	2.352941176	10	30.88235294	0.294117647	0	9.411764706	0.882352941	2.94117647	2.352941176	9.117647058	4.117647058	3.529411765	0.294117647	2.352941176	1.764705882	0	0.588235294	2.647058823	1.176470588	0	1.176470588	4.411764706	1.470588235	0	0	7.352941176	0.588235294	0.294117647	2.94117647	5.588235294	0	0	0.588235294	5.588235294	0	1.176470588	0	0.882352941	0	14.70588235	0.588235294	0	0	0	0.294117647	2.058823529	1.470588235	0.294117647	1.176470588	2.647058824	2.647058824	3.823529412	1.470588235	4.411764706	0.294117647	7.352941176	1.470588235	7.058823529	0	14.11764706	6.764705882	0	0.294117647	0.294117647	6.176470588	12.94117647	0	9.411764706	1.764705882	0.294117647	0	2.647058823	9.411764706	0	17.64705882	0.882352941	11.47058824	1.470588235	21.76470588	1.470588235	12.05882353	0.294117647	18.52941176	0.882352941	0.588235294	0	12.94117647	0.882352941	1.470588235	0	7.352941176	0	4.117647059	0	2.94117647	0	5.588235294	0.882352941	3.235294118	0	7.94117647	0	0.294117647	0	2.941176471	0	0.294117647
id332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294117647	0	0.588235294	0	0.294117647	0	1.764705882	0	0	12.35294118	0.294117647	0	0.294117647	0	0	0	0	1.470588235	0	0	0	2.352941176	0.588235294	0	1.764705882	0	84.41176471	0	0.294117647	0	50.88235294	0	0	31.17647059	0	0	0	0.294117647	0	0	2.058823529	0	0	0	0.588235294	0	0	0	0	1.764705882	0	0	0	3.529411765	0	0	0	0	0	0	0.588235294	0	0	0	0.294117647	0	0	0	0	0	0	0	0
id333	225.5555556	63.33333333	770	1517.777778	148.8888889	53.33333333	378.8888889	1528.888889	224.4444444	74.44444444	393.3333333	1832.222222	370	45.55555556	243.3333333	2114.444444	896.6666667	7.777777778	154.4444444	1206.666667	102.2222222	22.22222222	146.6666667	2593.333333	536.6666667	16.66666667	656.6666667	2312.222222	111.1111111	11.11111111	150	1147.777778	2.222222222	56.66666667	254.4444444	3523.333333	25.55555556	45.55555556	96.66666667	2875.555556	48.88888889	60	117.7777778	3363.333333	31.11111111	32.22222222	244.4444444	3001.111111	258.8888889	247.7777778	95.55555556	3091.111111	141.1111111	161.1111111	157.7777778	4034.444444	222.2222222	50	177.7777778	1712.222222	194.4444444	30	206.6666667	3047.777778	52.22222222	290	1060	101.1111111	121.1111111	306.6666667	815.5555556	1295.555556	210	2528.888889	1782.222222	355.5555556	210	825.5555556	947.7777778	620	146.6666667	1370	1021.111111	100	300	512.2222222	1891.111111	328.8888889	217.7777778	450	1564.444444	583.3333333	201.1111111	574.4444444	3518.888889	168.8888889	174.4444444	328.8888889	3256.666667	290	220	466.6666667	2857.777778	223.3333333	271.1111111	355.5555556	2525.555556
id334	0	0	0	7.777777778	0	0	1.111111111	1.111111111	0	0	1.111111111	43.33333333	0	0	0	7.777777778	0	0	0	8.888888889	0	0	0	1.111111111	0	0	1.111111111	21.11111111	0	0	10	0	0	0	1.111111111	24.44444444	0	0	0	0	3.333333333	0	4.444444444	0	2.222222222	2.222222222	2.222222222	3.333333333	0	0	1.111111111	15.55555556	0	0	2.222222222	10	6.666666667	0	2.222222222	0	2.222222222	1.111111111	2.222222222	1.111111111	3.333333333	3.333333333	4.444444444	3.333333333	0	0	0	13.33333333	0	6.666666667	14.44444444	27.77777778	0	5.555555556	1.111111111	10	0	2.222222222	11.11111111	37.77777778	0	4.444444444	37.77777778	82.22222222	0	1.111111111	22.22222222	598.8888889	0	3.333333333	35.55555556	84.44444444	0	0	32.22222222	84.44444444	0	0	52.22222222	120	0	0	36.66666667
id335	654.4444445	118.8888889	643.3333333	3182.222223	511.1111111	73.33333333	533.3333333	3258.888889	585.5555555	120	423.3333333	5306.666667	785.5555556	27.77777778	387.7777778	3536.666666	1694.444445	15.55555556	347.7777779	2114.444444	474.4444445	275.5555555	334.4444444	5705.555555	2057.777777	40	1317.777778	5198.888889	786.6666667	34.44444444	598.8888889	12486.66667	856.6666667	234.4444445	741.1111111	6981.111111	253.3333333	125.5555556	333.3333333	9594.444444	527.7777777	148.8888889	228.8888889	10608.88889	414.4444445	102.2222222	770.0000001	9091.111111	437.7777778	388.8888888	371.1111112	3794.444444	575.5555556	511.1111111	320	6393.333333	1305.555556	187.7777778	401.1111112	3603.333333	558.8888889	348.8888889	258.8888889	8777.777778	280	714.4444445	3414.444445	383.3333333	236.6666667	977.7777778	1804.444445	1780.000001	197.7777777	1865.555555	3428.888888	615.5555555	264.4444444	636.6666667	2053.333333	1191.111111	300	1210	3125.555556	214.4444444	1075.555556	695.5555555	4493.333334	527.7777778	544.4444444	687.7777778	3282.222222	671.1111111	448.8888889	448.8888889	6071.111112	612.2222222	202.2222222	510	8005.555556	704.4444445	125.5555556	543.3333333	4804.444444	552.2222222	172.2222222	605.5555556	5034.444444
id336	1.111111111	0	0	0	0	0	0	5.555555556	0	0	0	6.666666667	3.333333333	0	0	0	3.333333333	0	0	3.333333333	1.111111111	0	0	0	2.222222222	0	0	22.22222222	0	0	0	0	0	0	0	8.888888889	0	0	0	101.1111111	0	0	0	0	0	0	5.555555556	1.111111111	1.111111111	0	0	15.55555556	0	0	0	28.88888889	0	0	0	4078.888889	0	0	0	54.44444444	0	0	4.444444444	0	0	0	0	4.444444444	0	0	3.333333333	0	0	3.333333333	0	0	0	1.111111111	2.222222222	0	0	0	2.222222222	0	0	0	2.222222222	0	0	0	6.666666667	0	0	0	0	0	0	1.111111111	1.111111111	0	0	0	0
id337	96.66666667	0	0	12.22222222	76.66666667	0	8.888888889	6.666666667	44.44444444	0	8.888888889	31.11111111	42.22222222	0	0	22.22222222	133.3333333	0	0	60	106.6666667	5.555555556	0	53.33333333	258.8888889	0	14.44444444	60	136.6666667	0	6.666666667	0	36.66666667	12.22222222	15.55555556	66.66666667	71.11111111	3.333333333	4.444444444	221.1111111	170	5.555555556	14.44444444	25.55555556	105.5555556	2.222222222	45.55555556	7.777777778	63.33333333	0	5.555555556	11.11111111	257.7777778	4.444444444	3.333333333	28.88888889	240	0	2.222222222	0	27.77777778	0	7.777777778	45.55555556	6.666666667	7.777777778	35.55555556	5.555555556	0	15.55555556	0	22.22222222	0	1.111111111	70	13.33333333	0	7.777777778	64.44444444	22.22222222	1.111111111	51.11111111	70	1.111111111	0	22.22222222	75.55555556	7.777777778	0	15.55555556	44.44444444	1.111111111	0	21.11111111	32.22222222	21.11111111	0	17.77777778	20	32.22222222	0	8.888888889	2.222222222	140	0	26.66666667	2.222222222
id338	0	0	0	26.66666667	1.111111111	0	2.222222222	5.555555556	0	0	2.222222222	26.66666667	1.111111111	0	7.777777778	1.111111111	3.333333333	0	0	85.55555556	1.111111111	0	2.222222222	65.55555556	4.444444444	0	33.33333333	55.55555556	2.222222222	0	16.66666667	0	0	0	24.44444444	126.6666666	4.444444444	0	0	103.3333333	0	2.222222222	3.333333333	103.3333333	1.111111111	3.333333333	4.444444444	31.11111111	1.111111111	28.88888889	0	25.55555556	0	3.333333333	1.111111111	10	4.444444444	0	0	7.777777778	1.111111111	0	13.33333333	115.5555556	0	2.222222222	53.33333333	0	0	1.111111111	90	0	0	0	18.88888889	0	0	0	12.22222222	1.111111111	0	0	23.33333333	1.111111111	1.111111111	1.111111111	12.22222222	0	0	0	20	0	0	0	4.444444444	14.44444444	0	2.222222222	12.22222222	0	0	2.222222222	2.222222222	12.22222222	0	3.333333333	0
id339	1.358695652	0.108695652	5.815217391	1.032608696	1.141304348	0.108695652	2.663043478	0.489130435	1.630434783	0.108695652	7.77173913	1.793478261	1.086956522	0	1.086956522	1.52173913	2.065217391	0.108695652	0.326086957	4.945652174	1.25	0.27173913	0.380434783	0.27173913	2.445652174	0.163043478	2.065217391	1.630434783	1.793478261	0.108695652	0.815217391	0	0.380434783	0.326086957	3.641304348	0.760869565	3.043478261	0.923913043	2.880434783	0.815217391	5.434782609	0.9826087	7.608695652	0	1.467391304	1.576086957	0.869565217	2.010869565	2.826086957	0.108695652	0.652173913	1.086956522	3.369565217	0.489130435	3.858695652	2.880434783	1.467391304	0.054347826	3.532608696	0.217391304	2.608695652	3.858695652	4.891304348	0.108695652	2.173913043	1.25	3.532608696	5.97826087	0.054347826	1.739130435	0.054347826	5.27173913	0	14.61956522	9.02173913	3.586956522	0.217391304	6.739130435	9.184782609	6.902173913	0.108695652	5.326086957	12.66304348	0.923913043	0.163043478	8.641304348	7.77173913	0.489130435	0.054347826	2.608695652	2.554347826	0.380434783	0	4.184782609	1.25	3.043478261	0.108695652	0.597826087	15.70652174	6.413043478	0	0.489130435	16.0326087	12.01086957	0	0.97826087	13.64130435
id34	8	0	0	0	3	0	0	0	2	0	0	0	7	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	1	0	0	0	2	0	2	0	11	0	2	0	0	0	2	0	0	0	0	0	8	0	0	0	2	0	7	1	0	1	0	16	0	0	0	17	0	0	0	30	0	0	0	30	0	0	0	13	0	0	0	63	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0
id340	1.630434783	0	0	0.706521739	0.652173913	0	0	0	0.815217391	0	0.054347826	0	0	0	0	0	0.652173913	0	0	0	0.489130435	0	0	0	1.141304348	0	0	0	0.217391304	0	0	0	0.217391304	0	0.054347826	0	3.586956522	0	0.054347826	0	2.391304348	0	0	0	12.11956522	0	0	0	2.119565217	0	0.054347826	0	2.391304348	0	0	0	1.467391304	0	0	0	0.489130435	0	0	0	3.152173913	0	0	0.380434783	0	0	0	0	0	0	0	0	0	0	0	0.163043478	0	0	0.054347826	0.054347826	0	0	0	0.054347826	0	0	0	0	0	0	0	1.630434783	0	0	0	0.163043478	0	0.054347826	0	1.304347826	0	0	1.684782609
id341	10.92391304	16.35869565	44.02173913	3.532608696	13.58695652	25.43478261	32.2826087	0.054347826	11.57608696	17.55434783	35.10869565	1.467391304	9.402173913	9.293478261	5.597826087	24.83695652	7.989130434	8.695652174	4.239130434	65.92391304	15.10869566	7.173913043	1.684782609	5.869565217	5.163043478	7.391304347	5.163043478	0.923913043	17.66304348	5.706521739	6.684782609	0	0.543478261	21.68478261	13.15217391	0	20.65217391	36.35869565	10	0.054347826	14.29347826	41.41304348	12.82608696	0	40.97826087	27.33695652	4.293478261	0.108695652	31.14130435	2.173913043	15.54347826	3.858695652	9.456521739	8.532608697	30.54347826	0.434782608	12.98913043	6.793478261	20.05434782	0.108695652	0.543478261	1.25	13.42391304	0.163043478	0.489130435	4.456521739	50.4347826	0.597826087	5.815217391	5.543478261	0	10.97826087	5.217391304	21.46739131	1.086956522	14.89130435	15.76086957	15.92391305	1.195652174	27.82608696	14.07608696	24.34782608	0.489130434	0.869565217	0.652173913	20	0.97826087	0.108695652	1.521739131	11.79347826	0.652173913	1.304347826	1.086956521	9.184782609	0.054347826	316.3043478	2.336956522	40.76086957	1.195652174	241.1413044	1.358695652	20.4347826	1.358695652	146.4130435	1.032608695	21.95652174	0.054347826
id342	39.45652174	8.75	26.14130435	53.09782609	41.6847826	6.902173913	42.88043478	61.90217391	48.42391304	6.956521739	36.4673913	55.65217391	56.14130435	5.27173913	18.42391305	12.88043479	43.09782609	4.239130435	12.01086957	40.70652174	25.76086957	6.358695652	5.815217391	23.36956522	37.88043479	8.097826087	40.86956521	54.29347826	16.25	6.358695652	70.65217392	0.217391304	12.77173913	28.58695652	58.36956522	39.7826087	87.55434783	10.65217391	35.97826087	72.82608696	99.02173913	13.20652174	35.76086957	95.70652174	39.67391305	10.54347826	43.75	28.3152174	24.45652174	10.10869565	57.98913043	45	29.72826087	37.2826087	49.51086956	86.73913044	62.39130435	15.70652174	46.84782609	1.195652174	361.1413044	3.804347826	32.93478261	83.91304348	220.7608696	36.79347826	69.1847826	279.7282609	8.695652174	70.43478261	26.79347827	173.9673913	5.489130435	26.95652174	91.63043479	93.91304348	9.836956522	31.63043479	57.71739131	86.14130434	6.304347826	24.13043478	58.26086957	103.9130435	7.065217391	24.45652174	57.17391304	74.61956522	3.152173913	25.32608695	34.40217391	8.641304348	2.826086956	24.07608696	23.9673913	36.90217391	3.369565217	31.35869565	22.22826087	37.39130435	2.173913043	34.02173913	16.4673913	26.68478261	3.858695652	52.82608696	29.61956522
id343	561.7391305	148.6956522	140.8152174	200.4891304	643.9130435	140.7608696	683.6956522	311.4130435	707.826087	158.6956522	466.4673913	346.847826	723.4782608	96.46739131	211.3043478	282.8260869	385.1630435	70.16304348	157.6086957	516.6304348	357.1195652	113.5326087	94.29347826	215.5978261	423.9130434	101.9565217	473.5869566	434.7282609	361.9565218	99.29347826	815.8695652	0.054347826	185.3804348	363.2608696	683.6956522	216.847826	1021.304348	133.6413043	969.1847826	302.7173913	917.3913044	244.8369566	731.3586956	72.33695652	1007.880435	176.7391304	794.8369565	74.83695652	670.4891305	206.4673913	1017.663044	432.0652174	827.0652174	532.1195652	880.1086956	315.9239131	832.0108696	216.0869565	974.7826087	72.82608695	485.2173913	22.5	534.8913043	303.5326087	590.5434783	560.8695652	628.5326087	671.5217392	93.69565217	469.5108696	15.65217391	599.4021739	45.92391305	239.4021739	336.0326087	722.2826087	106.6304348	570.5434783	466.5217391	707.2282609	78.85869565	330.0543478	412.8260869	436.902174	29.72826087	261.3043478	385.7608696	278.0434783	48.5326087	334.673913	391.25	100.2173913	35.92391304	261.3586956	204.5108695	610.2717391	43.09782609	455.7065217	91.95652174	751.6304348	27.82608695	411.25	117.4456522	542.0108695	59.51086957	654.2391305	183.5869565
id344	1.902173913	0	0.108695652	2.065217391	3.47826087	0	0.217391304	0	4.402173913	0	0.27173913	0.326086957	0.326086957	0	0	0.27173913	0	0	0	0.97826087	0.434782609	0.054347826	0	0.054347826	0.434782609	0	0.108695652	0	0.054347826	0	0.543478261	0	0	0.054347826	1.358695652	0	28.69565217	0.108695652	0.706521739	0.434782609	38.15217391	0.163043478	0.489130435	0	22.39130435	0.054347826	0.326086957	0.054347826	0.217391304	0	0.163043478	89.34782609	0.815217391	0.163043478	0.815217391	5.434782609	25.38043478	0	0.326086957	0	47.77173913	0	0.27173913	0	77.55434783	0.163043478	0.489130435	123.4782609	0	0	0.27173913	138.8043478	0	3.369565217	7.880434783	294.0217391	0	0.326086957	18.80434783	388.1521739	0	0	25.48913043	154.076087	0	0.217391304	23.04347826	96.25	0	0.108695652	16.63043478	49.94565217	0	0	8.369565217	3.75	0	0.054347826	0.869565217	0.543478261	0	0.054347826	0.543478261	0.652173913	0	0.27173913	0
id345	0.108695652	0.054347826	17.17391304	0.434782609	0.108695652	0	1.141304348	0.054347826	0	0	0.869565217	0.434782609	0.380434783	0.054347826	0	0.054347826	0.163043478	0	0.163043478	0.108695652	0.108695652	0	0.054347826	0	0.054347826	0.054347826	0.27173913	0.489130435	0	0.054347826	0.054347826	0	0	0	0.217391304	0.217391304	0.217391304	0.054347826	0.27173913	0.217391304	1.304347826	0.108695652	0.217391304	0	0.108695652	0.108695652	0	0	0.108695652	0.869565217	0	0.326086957	0	0.27173913	0.27173913	0.217391304	0.489130435	0.108695652	0.163043478	0	0.217391304	0	0.27173913	1.086956522	0	0	0.054347826	0.380434783	0	0.108695652	0.163043478	0.706521739	0.163043478	2.065217391	0	0.489130435	0.163043478	0.054347826	0	1.141304348	0.054347826	0	0.326086957	0.108695652	0	0.163043478	0.326086957	0.108695652	0	0.054347826	0	0.163043478	0	0.054347826	0	0.108695652	0	0.380434783	0	0.217391304	0	0.380434783	0	0.054347826	0	0.27173913	0
id346	0	0	0	0.489130435	0	0	0	6.195652174	0	0	0	2.010869565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054347826	0	0	0	0	0.108695652	0.054347826	0	0	0.108695652	0.108695652	0	0	0	0	0	0	0	0	0	0	0.054347826	0	0	0	0.054347826	0	0	0	0	0.054347826	0	0	0	0.054347826	0	0	0.163043478	0	0.054347826	0	0.108695652	0	0	7.065217391	0	0	0	5.326086957	0.27173913	0	0	6.032608696	0.108695652	0	0	3.152173913	0	0	0	1.684782609	0	0	0	0.434782609	0	0	0	0	0	0	0	0	0	0	0	0
id347	1.032608696	147.7717391	0	0	0.380434783	132.3369565	2.119565217	3.967391304	0.760869565	129.6195652	3.369565217	0.27391304	0.217391304	138.423913	36.41304348	0.108695652	0.217391304	129.7282609	15.05434783	0.054347826	9.456521739	394.2391304	4.673913043	0.054347826	0	237.3369565	0.652173913	0.326086957	5.97826087	165.5434783	13.91304348	0	28.64130435	52.77173913	0.543478261	0	0.217391304	2.554347826	0.815217391	0.054347826	0.108695652	5.380434783	3.260869565	0	0.163043478	9.565217391	0.217391304	0.652173913	4.510869565	0	14.13043478	0	2.336956522	14.94565217	0.597826087	0.054347826	0.108695652	152.8804348	0.706521739	0.054347826	0.108695652	12.06521739	2.554347826	0.163043478	0.27173913	0.434782609	9.402173913	0.054347826	40.59782609	5.815217391	0	0	6.847826087	0	0.108695652	0.054347826	33.85869565	1.358695652	0	0	12.82608696	0.923913043	0	0	11.57608696	0.380434783	0	0	7.77173913	0.27173913	0	0	4.510869565	1.358695652	0	0.108695652	4.72826087	6.630434783	0.760869565	0.326086957	2.336956522	1.032608696	1.358695652	1.032608696	8.206521739	0.706521739	0
id348	1.358695652	7.010869565	0.054347826	1.032608695	1.52173913	11.73913044	2.663043478	2.173913043	1.521739131	1.413043479	1.413043479	4.782608696	3.369565218	0.869565217	2.554347826	0.978260869	3.47826087	0.652173913	1.847826087	5.380434783	1.304347826	4.891304348	2.880434782	0.923913044	2.989130435	1.086956522	2.065217391	3.206521739	0.326086956	0.97826087	1.576086956	0	0.163043478	1.467391304	1.086956522	1.25	2.880434783	0.489130434	2.336956522	6.086956522	3.097826087	1.358695652	1.25	0.760869565	3.315217392	0.597826087	0.380434782	2.554347826	0.380434782	0	1.141304348	24.02173913	0.434782609	0.815217392	1.25	11.73913043	14.94565217	8.586956522	2.173913044	0.380434783	4.891304347	2.010869565	1.195652173	10.81521739	2.010869565	0.489130435	6.413043478	3.315217391	14.89130435	2.445652174	0.489130435	9.836956522	1.52173913	0.326086957	8.532608696	4.891304348	4.510869566	0.108695652	6.195652174	8.369565218	2.717391304	1.25	5.869565217	1.793478261	7.010869565	2.663043478	12.11956522	7.010869565	15.92391304	6.467391304	10.54347826	0	17.71739131	4.130434783	9.72826087	2.065217391	2.391304348	2.173913043	5.27173913	3.206521739	3.152173913	2.173913044	11.08695652	2.77173913	0.97826087	2.934782609	18.85869565
