Sample	allGfishSid
HKBea1Nov	id354
HKBea1Nov	id355
HKBea1Nov	id356
HKBea1Nov	id357
HKBea1Nov	id358
HKBea1Nov	id359
HKBea1Nov	id36
HKBea1Nov	id360
HKBea1Nov	id361
HKBea1Nov	id362
HKBea1Nov	id363
HKBea1Nov	id364
HKBea1Nov	id365
HKBea1Nov	id366
HKBea1Nov	id367
HKBea1Nov	id368
HKBea1Nov	id369
HKBea1Nov	id370
HKBea1Nov	id371
HKBea1Nov	id374
HKBea1Nov	id375
HKBea1Nov	id376
HKBea1Nov	id378
HKBea1Nov	id379
HKBea1Nov	id38
HKBea1Nov	id381
HKBea1Nov	id382
HKBea1Nov	id384
HKBea1Nov	id385
HKBea1Nov	id389
HKBea1Nov	id391
HKBea1Nov	id392
HKBea1Nov	id394
HKBea1Nov	id395
HKBea1Nov	id396
HKBea1Nov	id398
HKBea1Nov	id400
HKBea1Nov	id401
HKBea1Nov	id403
HKBea1Nov	id406
HKBea1Nov	id407
HKBea1Nov	id6
HKBea1Nov	id70
HKBea1Nov	id72
HKBea1Nov	id74
HKBea1Nov	id75
HKBea1Nov	id9
HKBea1Nov	id96
HKBea2Nov	id1
HKBea2Nov	id10
HKBea2Nov	id11
HKBea2Nov	id12
HKBea2Nov	id13
HKBea2Nov	id14
HKBea2Nov	id15
HKBea2Nov	id16
HKBea2Nov	id166
HKBea2Nov	id17
HKBea2Nov	id175
HKBea2Nov	id178
HKBea2Nov	id179
HKBea2Nov	id18
HKBea2Nov	id180
HKBea2Nov	id183
HKBea2Nov	id185
HKBea2Nov	id186
HKBea2Nov	id188
HKBea2Nov	id189
HKBea2Nov	id19
HKBea2Nov	id191
HKBea2Nov	id194
HKBea2Nov	id195
HKBea2Nov	id196
HKBea2Nov	id199
HKBea2Nov	id20
HKBea2Nov	id201
HKBea2Nov	id202
HKBea2Nov	id203
HKBea2Nov	id206
HKBea2Nov	id207
HKBea2Nov	id208
HKBea2Nov	id209
HKBea2Nov	id21
HKBea2Nov	id210
HKBea2Nov	id213
HKBea2Nov	id215
HKBea2Nov	id216
HKBea2Nov	id217
HKBea2Nov	id218
HKBea2Nov	id22
HKBea2Nov	id221
HKBea2Nov	id222
HKBea2Nov	id223
HKBea2Nov	id226
HKBea2Nov	id227
HKBea2Nov	id228
HKBea2Nov	id229
HKBea2Nov	id23
HKBea2Nov	id231
HKBea2Nov	id233
HKBea2Nov	id234
HKBea2Nov	id235
HKBea2Nov	id236
HKBea2Nov	id237
HKBea2Nov	id239
HKBea2Nov	id240
HKBea2Nov	id241
HKBea2Nov	id242
HKBea2Nov	id243
HKBea2Nov	id244
HKBea2Nov	id245
HKBea2Nov	id246
HKBea2Nov	id247
HKBea2Nov	id248
HKBea2Nov	id249
HKBea2Nov	id25
HKBea2Nov	id250
HKBea2Nov	id251
HKBea2Nov	id254
HKBea2Nov	id255
HKBea2Nov	id258
HKBea2Nov	id259
HKBea2Nov	id262
HKBea2Nov	id263
HKBea2Nov	id264
HKBea2Nov	id266
HKBea2Nov	id267
HKBea2Nov	id268
HKBea2Nov	id269
HKBea2Nov	id27
HKBea2Nov	id270
HKBea2Nov	id273
HKBea2Nov	id274
HKBea2Nov	id276
HKBea2Nov	id277
HKBea2Nov	id278
HKBea2Nov	id279
HKBea2Nov	id282
HKBea2Nov	id283
HKBea2Nov	id284
HKBea2Nov	id285
HKBea2Nov	id286
HKBea2Nov	id287
HKBea2Nov	id288
HKBea2Nov	id289
HKBea2Nov	id290
HKBea2Nov	id291
HKBea2Nov	id293
HKBea2Nov	id294
HKBea2Nov	id295
HKBea2Nov	id296
HKBea2Nov	id297
HKBea2Nov	id298
HKBea2Nov	id299
HKBea2Nov	id300
HKBea2Nov	id301
HKBea2Nov	id303
HKBea2Nov	id306
HKBea2Nov	id307
HKBea2Nov	id308
HKBea2Nov	id31
HKBea2Nov	id313
HKBea2Nov	id319
HKBea2Nov	id320
HKBea2Nov	id321
HKBea2Nov	id323
HKBea2Nov	id325
HKBea2Nov	id329
HKBea2Nov	id33
HKBea2Nov	id331
HKBea2Nov	id333
HKBea2Nov	id334
HKBea2Nov	id335
HKBea2Nov	id336
HKBea2Nov	id337
HKBea2Nov	id338
HKBea2Nov	id339
HKBea2Nov	id341
HKBea2Nov	id342
HKBea2Nov	id343
HKBea2Nov	id345
HKBea2Nov	id346
HKBea2Nov	id347
HKBea2Nov	id348
HKBea2Nov	id35
HKBea2Nov	id350
HKBea2Nov	id351
HKBea2Nov	id352
HKBea2Nov	id354
HKBea2Nov	id355
HKBea2Nov	id356
HKBea2Nov	id357
HKBea2Nov	id359
HKBea2Nov	id360
HKBea2Nov	id361
HKBea2Nov	id362
HKBea2Nov	id363
HKBea2Nov	id364
HKBea2Nov	id365
HKBea2Nov	id366
HKBea2Nov	id367
HKBea2Nov	id368
HKBea2Nov	id37
HKBea2Nov	id370
HKBea2Nov	id372
HKBea2Nov	id374
HKBea2Nov	id375
HKBea2Nov	id376
HKBea2Nov	id377
HKBea2Nov	id378
HKBea2Nov	id379
HKBea2Nov	id38
HKBea2Nov	id381
HKBea2Nov	id382
HKBea2Nov	id384
HKBea2Nov	id385
HKBea2Nov	id387
HKBea2Nov	id388
HKBea2Nov	id389
HKBea2Nov	id390
HKBea2Nov	id391
HKBea2Nov	id392
HKBea2Nov	id394
HKBea2Nov	id395
HKBea2Nov	id397
HKBea2Nov	id398
HKBea2Nov	id401
HKBea2Nov	id404
HKBea2Nov	id407
HKBea2Nov	id5
HKBea2Nov	id6
HKBea2Nov	id70
HKBea2Nov	id72
HKBea2Nov	id74
HKBea2Nov	id75
HKBea2Nov	id96
HKBea3Nov	id1
HKBea3Nov	id10
HKBea3Nov	id100
HKBea3Nov	id102
HKBea3Nov	id109
HKBea3Nov	id11
HKBea3Nov	id114
HKBea3Nov	id12
HKBea3Nov	id13
HKBea3Nov	id135
HKBea3Nov	id136
HKBea3Nov	id137
HKBea3Nov	id147
HKBea3Nov	id152
HKBea3Nov	id16
HKBea3Nov	id160
HKBea3Nov	id166
HKBea3Nov	id17
HKBea3Nov	id171
HKBea3Nov	id175
HKBea3Nov	id176
HKBea3Nov	id177
HKBea3Nov	id178
HKBea3Nov	id179
HKBea3Nov	id18
HKBea3Nov	id180
HKBea3Nov	id182
HKBea3Nov	id183
HKBea3Nov	id185
HKBea3Nov	id186
HKBea3Nov	id187
HKBea3Nov	id188
HKBea3Nov	id19
HKBea3Nov	id190
HKBea3Nov	id191
HKBea3Nov	id194
HKBea3Nov	id196
HKBea3Nov	id199
HKBea3Nov	id2
HKBea3Nov	id20
HKBea3Nov	id201
HKBea3Nov	id202
HKBea3Nov	id203
HKBea3Nov	id205
HKBea3Nov	id206
HKBea3Nov	id207
HKBea3Nov	id208
HKBea3Nov	id21
HKBea3Nov	id210
HKBea3Nov	id211
HKBea3Nov	id213
HKBea3Nov	id215
HKBea3Nov	id216
HKBea3Nov	id217
HKBea3Nov	id218
HKBea3Nov	id219
HKBea3Nov	id22
HKBea3Nov	id220
HKBea3Nov	id221
HKBea3Nov	id222
HKBea3Nov	id223
HKBea3Nov	id224
HKBea3Nov	id225
HKBea3Nov	id226
HKBea3Nov	id227
HKBea3Nov	id228
HKBea3Nov	id229
HKBea3Nov	id23
HKBea3Nov	id231
HKBea3Nov	id233
HKBea3Nov	id234
HKBea3Nov	id235
HKBea3Nov	id236
HKBea3Nov	id237
HKBea3Nov	id238
HKBea3Nov	id239
HKBea3Nov	id240
HKBea3Nov	id241
HKBea3Nov	id242
HKBea3Nov	id243
HKBea3Nov	id244
HKBea3Nov	id246
HKBea3Nov	id247
HKBea3Nov	id248
HKBea3Nov	id249
HKBea3Nov	id25
HKBea3Nov	id250
HKBea3Nov	id251
HKBea3Nov	id254
HKBea3Nov	id255
HKBea3Nov	id257
HKBea3Nov	id258
HKBea3Nov	id259
HKBea3Nov	id260
HKBea3Nov	id261
HKBea3Nov	id262
HKBea3Nov	id263
HKBea3Nov	id264
HKBea3Nov	id266
HKBea3Nov	id267
HKBea3Nov	id268
HKBea3Nov	id269
HKBea3Nov	id27
HKBea3Nov	id270
HKBea3Nov	id273
HKBea3Nov	id276
HKBea3Nov	id277
HKBea3Nov	id278
HKBea3Nov	id279
HKBea3Nov	id282
HKBea3Nov	id283
HKBea3Nov	id284
HKBea3Nov	id285
HKBea3Nov	id286
HKBea3Nov	id287
HKBea3Nov	id288
HKBea3Nov	id289
HKBea3Nov	id29
HKBea3Nov	id290
HKBea3Nov	id291
HKBea3Nov	id293
HKBea3Nov	id294
HKBea3Nov	id295
HKBea3Nov	id296
HKBea3Nov	id297
HKBea3Nov	id298
HKBea3Nov	id299
HKBea3Nov	id301
HKBea3Nov	id302
HKBea3Nov	id303
HKBea3Nov	id306
HKBea3Nov	id307
HKBea3Nov	id308
HKBea3Nov	id31
HKBea3Nov	id313
HKBea3Nov	id316
HKBea3Nov	id318
HKBea3Nov	id319
HKBea3Nov	id32
HKBea3Nov	id320
HKBea3Nov	id321
HKBea3Nov	id323
HKBea3Nov	id325
HKBea3Nov	id326
HKBea3Nov	id328
HKBea3Nov	id329
HKBea3Nov	id33
HKBea3Nov	id331
HKBea3Nov	id333
HKBea3Nov	id334
HKBea3Nov	id335
HKBea3Nov	id336
HKBea3Nov	id337
HKBea3Nov	id338
HKBea3Nov	id339
HKBea3Nov	id341
HKBea3Nov	id342
HKBea3Nov	id343
HKBea3Nov	id344
HKBea3Nov	id345
HKBea3Nov	id346
HKBea3Nov	id347
HKBea3Nov	id348
HKBea3Nov	id35
HKBea3Nov	id350
HKBea3Nov	id351
HKBea3Nov	id352
HKBea3Nov	id353
HKBea3Nov	id354
HKBea3Nov	id355
HKBea3Nov	id356
HKBea3Nov	id357
HKBea3Nov	id358
HKBea3Nov	id359
HKBea3Nov	id360
HKBea3Nov	id362
HKBea3Nov	id363
HKBea3Nov	id364
HKBea3Nov	id365
HKBea3Nov	id366
HKBea3Nov	id367
HKBea3Nov	id368
HKBea3Nov	id369
HKBea3Nov	id370
HKBea3Nov	id371
HKBea3Nov	id372
HKBea3Nov	id373
HKBea3Nov	id374
HKBea3Nov	id375
HKBea3Nov	id376
HKBea3Nov	id377
HKBea3Nov	id378
HKBea3Nov	id379
HKBea3Nov	id38
HKBea3Nov	id381
HKBea3Nov	id382
HKBea3Nov	id384
HKBea3Nov	id385
HKBea3Nov	id389
HKBea3Nov	id390
HKBea3Nov	id391
HKBea3Nov	id392
HKBea3Nov	id393
HKBea3Nov	id394
HKBea3Nov	id395
HKBea3Nov	id396
HKBea3Nov	id397
HKBea3Nov	id398
HKBea3Nov	id399
HKBea3Nov	id4
HKBea3Nov	id400
HKBea3Nov	id401
HKBea3Nov	id405
HKBea3Nov	id406
HKBea3Nov	id407
HKBea3Nov	id42
HKBea3Nov	id46
HKBea3Nov	id50
HKBea3Nov	id53
HKBea3Nov	id58
HKBea3Nov	id6
HKBea3Nov	id67
HKBea3Nov	id70
HKBea3Nov	id72
HKBea3Nov	id73
HKBea3Nov	id75
HKBea3Nov	id78
HKBea3Nov	id96
HKSta1Nov	id1
HKSta1Nov	id10
HKSta1Nov	id100
HKSta1Nov	id102
HKSta1Nov	id109
HKSta1Nov	id11
HKSta1Nov	id114
HKSta1Nov	id12
HKSta1Nov	id13
HKSta1Nov	id135
HKSta1Nov	id136
HKSta1Nov	id137
HKSta1Nov	id143
HKSta1Nov	id147
HKSta1Nov	id15
HKSta1Nov	id152
HKSta1Nov	id16
HKSta1Nov	id160
HKSta1Nov	id166
HKSta1Nov	id17
HKSta1Nov	id171
HKSta1Nov	id175
HKSta1Nov	id178
HKSta1Nov	id179
HKSta1Nov	id18
HKSta1Nov	id180
HKSta1Nov	id186
HKSta1Nov	id187
HKSta1Nov	id188
HKSta1Nov	id19
HKSta1Nov	id191
HKSta1Nov	id194
HKSta1Nov	id195
HKSta1Nov	id196
HKSta1Nov	id197
HKSta1Nov	id199
HKSta1Nov	id2
HKSta1Nov	id20
HKSta1Nov	id200
HKSta1Nov	id201
HKSta1Nov	id202
HKSta1Nov	id203
HKSta1Nov	id206
HKSta1Nov	id208
HKSta1Nov	id209
HKSta1Nov	id21
HKSta1Nov	id210
HKSta1Nov	id212
HKSta1Nov	id216
HKSta1Nov	id217
HKSta1Nov	id218
HKSta1Nov	id219
HKSta1Nov	id22
HKSta1Nov	id224
HKSta1Nov	id225
HKSta1Nov	id226
HKSta1Nov	id227
HKSta1Nov	id229
HKSta1Nov	id231
HKSta1Nov	id233
HKSta1Nov	id237
HKSta1Nov	id239
HKSta1Nov	id241
HKSta1Nov	id242
HKSta1Nov	id243
HKSta1Nov	id245
HKSta1Nov	id246
HKSta1Nov	id247
HKSta1Nov	id248
HKSta1Nov	id249
HKSta1Nov	id25
HKSta1Nov	id250
HKSta1Nov	id251
HKSta1Nov	id252
HKSta1Nov	id254
HKSta1Nov	id255
HKSta1Nov	id257
HKSta1Nov	id258
HKSta1Nov	id259
HKSta1Nov	id260
HKSta1Nov	id261
HKSta1Nov	id262
HKSta1Nov	id263
HKSta1Nov	id264
HKSta1Nov	id265
HKSta1Nov	id266
HKSta1Nov	id267
HKSta1Nov	id268
HKSta1Nov	id269
HKSta1Nov	id27
HKSta1Nov	id270
HKSta1Nov	id272
HKSta1Nov	id273
HKSta1Nov	id276
HKSta1Nov	id277
HKSta1Nov	id279
HKSta1Nov	id28
HKSta1Nov	id282
HKSta1Nov	id283
HKSta1Nov	id286
HKSta1Nov	id288
HKSta1Nov	id289
HKSta1Nov	id29
HKSta1Nov	id290
HKSta1Nov	id291
HKSta1Nov	id292
HKSta1Nov	id293
HKSta1Nov	id294
HKSta1Nov	id296
HKSta1Nov	id298
HKSta1Nov	id299
HKSta1Nov	id30
HKSta1Nov	id300
HKSta1Nov	id301
HKSta1Nov	id303
HKSta1Nov	id306
HKSta1Nov	id307
HKSta1Nov	id31
HKSta1Nov	id313
HKSta1Nov	id315
HKSta1Nov	id316
HKSta1Nov	id319
HKSta1Nov	id32
HKSta1Nov	id320
HKSta1Nov	id321
HKSta1Nov	id322
HKSta1Nov	id323
HKSta1Nov	id329
HKSta1Nov	id33
HKSta1Nov	id333
HKSta1Nov	id334
HKSta1Nov	id335
HKSta1Nov	id337
HKSta1Nov	id338
HKSta1Nov	id339
HKSta1Nov	id341
HKSta1Nov	id342
HKSta1Nov	id343
HKSta1Nov	id344
HKSta1Nov	id345
HKSta1Nov	id347
HKSta1Nov	id348
HKSta1Nov	id35
HKSta1Nov	id350
HKSta1Nov	id351
HKSta1Nov	id352
HKSta1Nov	id354
HKSta1Nov	id355
HKSta1Nov	id356
HKSta1Nov	id357
HKSta1Nov	id359
HKSta1Nov	id360
HKSta1Nov	id361
HKSta1Nov	id362
HKSta1Nov	id363
HKSta1Nov	id364
HKSta1Nov	id365
HKSta1Nov	id366
HKSta1Nov	id367
HKSta1Nov	id368
HKSta1Nov	id37
HKSta1Nov	id370
HKSta1Nov	id372
HKSta1Nov	id373
HKSta1Nov	id374
HKSta1Nov	id375
HKSta1Nov	id376
HKSta1Nov	id378
HKSta1Nov	id379
HKSta1Nov	id38
HKSta1Nov	id381
HKSta1Nov	id384
HKSta1Nov	id385
HKSta1Nov	id389
HKSta1Nov	id391
HKSta1Nov	id392
HKSta1Nov	id394
HKSta1Nov	id395
HKSta1Nov	id397
HKSta1Nov	id398
HKSta1Nov	id399
HKSta1Nov	id400
HKSta1Nov	id401
HKSta1Nov	id403
HKSta1Nov	id404
HKSta1Nov	id406
HKSta1Nov	id407
HKSta1Nov	id42
HKSta1Nov	id46
HKSta1Nov	id5
HKSta1Nov	id50
HKSta1Nov	id53
HKSta1Nov	id58
HKSta1Nov	id6
HKSta1Nov	id67
HKSta1Nov	id70
HKSta1Nov	id72
HKSta1Nov	id73
HKSta1Nov	id75
HKSta1Nov	id77
HKSta1Nov	id78
HKSta1Nov	id9
HKSta1Nov	id96
HKSta2Nov	id1
HKSta2Nov	id10
HKSta2Nov	id11
HKSta2Nov	id12
HKSta2Nov	id13
HKSta2Nov	id15
HKSta2Nov	id16
HKSta2Nov	id166
HKSta2Nov	id17
HKSta2Nov	id175
HKSta2Nov	id176
HKSta2Nov	id178
HKSta2Nov	id179
HKSta2Nov	id18
HKSta2Nov	id180
HKSta2Nov	id181
HKSta2Nov	id182
HKSta2Nov	id183
HKSta2Nov	id185
HKSta2Nov	id186
HKSta2Nov	id188
HKSta2Nov	id189
HKSta2Nov	id19
HKSta2Nov	id191
HKSta2Nov	id194
HKSta2Nov	id195
HKSta2Nov	id196
HKSta2Nov	id198
HKSta2Nov	id199
HKSta2Nov	id20
HKSta2Nov	id200
HKSta2Nov	id201
HKSta2Nov	id202
HKSta2Nov	id203
HKSta2Nov	id206
HKSta2Nov	id207
HKSta2Nov	id208
HKSta2Nov	id21
HKSta2Nov	id210
HKSta2Nov	id212
HKSta2Nov	id215
HKSta2Nov	id216
HKSta2Nov	id217
HKSta2Nov	id218
HKSta2Nov	id219
HKSta2Nov	id22
HKSta2Nov	id220
HKSta2Nov	id221
HKSta2Nov	id222
HKSta2Nov	id223
HKSta2Nov	id224
HKSta2Nov	id225
HKSta2Nov	id226
HKSta2Nov	id227
HKSta2Nov	id228
HKSta2Nov	id229
HKSta2Nov	id230
HKSta2Nov	id231
HKSta2Nov	id233
HKSta2Nov	id236
HKSta2Nov	id237
HKSta2Nov	id238
HKSta2Nov	id239
HKSta2Nov	id240
HKSta2Nov	id241
HKSta2Nov	id242
HKSta2Nov	id243
HKSta2Nov	id244
HKSta2Nov	id245
HKSta2Nov	id246
HKSta2Nov	id247
HKSta2Nov	id248
HKSta2Nov	id249
HKSta2Nov	id25
HKSta2Nov	id250
HKSta2Nov	id251
HKSta2Nov	id254
HKSta2Nov	id255
HKSta2Nov	id257
HKSta2Nov	id258
HKSta2Nov	id259
HKSta2Nov	id260
HKSta2Nov	id261
HKSta2Nov	id262
HKSta2Nov	id263
HKSta2Nov	id264
HKSta2Nov	id266
HKSta2Nov	id267
HKSta2Nov	id268
HKSta2Nov	id269
HKSta2Nov	id27
HKSta2Nov	id270
HKSta2Nov	id273
HKSta2Nov	id274
HKSta2Nov	id276
HKSta2Nov	id277
HKSta2Nov	id278
HKSta2Nov	id279
HKSta2Nov	id280
HKSta2Nov	id281
HKSta2Nov	id282
HKSta2Nov	id283
HKSta2Nov	id284
HKSta2Nov	id285
HKSta2Nov	id286
HKSta2Nov	id287
HKSta2Nov	id289
HKSta2Nov	id290
HKSta2Nov	id291
HKSta2Nov	id293
HKSta2Nov	id294
HKSta2Nov	id295
HKSta2Nov	id296
HKSta2Nov	id297
HKSta2Nov	id298
HKSta2Nov	id299
HKSta2Nov	id301
HKSta2Nov	id302
HKSta2Nov	id303
HKSta2Nov	id304
HKSta2Nov	id306
HKSta2Nov	id307
HKSta2Nov	id308
HKSta2Nov	id31
HKSta2Nov	id313
HKSta2Nov	id315
HKSta2Nov	id316
HKSta2Nov	id317
HKSta2Nov	id318
HKSta2Nov	id32
HKSta2Nov	id320
HKSta2Nov	id321
HKSta2Nov	id323
HKSta2Nov	id326
HKSta2Nov	id329
HKSta2Nov	id33
HKSta2Nov	id333
HKSta2Nov	id334
HKSta2Nov	id335
HKSta2Nov	id336
HKSta2Nov	id337
HKSta2Nov	id338
HKSta2Nov	id339
HKSta2Nov	id341
HKSta2Nov	id342
HKSta2Nov	id343
HKSta2Nov	id344
HKSta2Nov	id345
HKSta2Nov	id347
HKSta2Nov	id348
HKSta2Nov	id349
HKSta2Nov	id35
HKSta2Nov	id350
HKSta2Nov	id351
HKSta2Nov	id352
HKSta2Nov	id354
HKSta2Nov	id355
HKSta2Nov	id356
HKSta2Nov	id357
HKSta2Nov	id358
HKSta2Nov	id359
HKSta2Nov	id360
HKSta2Nov	id361
HKSta2Nov	id363
HKSta2Nov	id364
HKSta2Nov	id365
HKSta2Nov	id366
HKSta2Nov	id367
HKSta2Nov	id368
HKSta2Nov	id37
HKSta2Nov	id370
HKSta2Nov	id371
HKSta2Nov	id372
HKSta2Nov	id373
HKSta2Nov	id374
HKSta2Nov	id375
HKSta2Nov	id376
HKSta2Nov	id378
HKSta2Nov	id379
HKSta2Nov	id38
HKSta2Nov	id380
HKSta2Nov	id381
HKSta2Nov	id382
HKSta2Nov	id383
HKSta2Nov	id384
HKSta2Nov	id385
HKSta2Nov	id389
HKSta2Nov	id391
HKSta2Nov	id392
HKSta2Nov	id393
HKSta2Nov	id394
HKSta2Nov	id395
HKSta2Nov	id397
HKSta2Nov	id398
HKSta2Nov	id400
HKSta2Nov	id401
HKSta2Nov	id403
HKSta2Nov	id404
HKSta2Nov	id405
HKSta2Nov	id406
HKSta2Nov	id407
HKSta2Nov	id6
HKSta2Nov	id70
HKSta2Nov	id72
HKSta2Nov	id74
HKSta2Nov	id75
HKSta2Nov	id96
HKSta3Nov	id1
HKSta3Nov	id10
HKSta3Nov	id102
HKSta3Nov	id109
HKSta3Nov	id11
HKSta3Nov	id114
HKSta3Nov	id118
HKSta3Nov	id12
HKSta3Nov	id123
HKSta3Nov	id129
HKSta3Nov	id13
HKSta3Nov	id130
HKSta3Nov	id135
HKSta3Nov	id14
HKSta3Nov	id143
HKSta3Nov	id144
HKSta3Nov	id146
HKSta3Nov	id15
HKSta3Nov	id152
HKSta3Nov	id16
HKSta3Nov	id166
HKSta3Nov	id17
HKSta3Nov	id171
HKSta3Nov	id173
HKSta3Nov	id175
HKSta3Nov	id177
HKSta3Nov	id178
HKSta3Nov	id179
HKSta3Nov	id18
HKSta3Nov	id180
HKSta3Nov	id182
HKSta3Nov	id183
HKSta3Nov	id185
HKSta3Nov	id186
HKSta3Nov	id188
HKSta3Nov	id189
HKSta3Nov	id19
HKSta3Nov	id191
HKSta3Nov	id194
HKSta3Nov	id196
HKSta3Nov	id199
HKSta3Nov	id2
HKSta3Nov	id20
HKSta3Nov	id200
HKSta3Nov	id201
HKSta3Nov	id202
HKSta3Nov	id203
HKSta3Nov	id206
HKSta3Nov	id207
HKSta3Nov	id208
HKSta3Nov	id209
HKSta3Nov	id21
HKSta3Nov	id210
HKSta3Nov	id211
HKSta3Nov	id213
HKSta3Nov	id216
HKSta3Nov	id217
HKSta3Nov	id218
HKSta3Nov	id22
HKSta3Nov	id220
HKSta3Nov	id221
HKSta3Nov	id223
HKSta3Nov	id224
HKSta3Nov	id225
HKSta3Nov	id226
HKSta3Nov	id227
HKSta3Nov	id228
HKSta3Nov	id229
HKSta3Nov	id231
HKSta3Nov	id232
HKSta3Nov	id233
HKSta3Nov	id237
HKSta3Nov	id238
HKSta3Nov	id239
HKSta3Nov	id240
HKSta3Nov	id241
HKSta3Nov	id242
HKSta3Nov	id243
HKSta3Nov	id245
HKSta3Nov	id246
HKSta3Nov	id248
HKSta3Nov	id249
HKSta3Nov	id25
HKSta3Nov	id250
HKSta3Nov	id251
HKSta3Nov	id254
HKSta3Nov	id255
HKSta3Nov	id257
HKSta3Nov	id258
HKSta3Nov	id259
HKSta3Nov	id26
HKSta3Nov	id260
HKSta3Nov	id262
HKSta3Nov	id263
HKSta3Nov	id264
HKSta3Nov	id266
HKSta3Nov	id267
HKSta3Nov	id268
HKSta3Nov	id269
HKSta3Nov	id27
HKSta3Nov	id274
HKSta3Nov	id276
HKSta3Nov	id277
HKSta3Nov	id278
HKSta3Nov	id279
HKSta3Nov	id282
HKSta3Nov	id283
HKSta3Nov	id284
HKSta3Nov	id285
HKSta3Nov	id287
HKSta3Nov	id288
HKSta3Nov	id289
HKSta3Nov	id29
HKSta3Nov	id290
HKSta3Nov	id291
HKSta3Nov	id293
HKSta3Nov	id294
HKSta3Nov	id295
HKSta3Nov	id296
HKSta3Nov	id297
HKSta3Nov	id298
HKSta3Nov	id299
HKSta3Nov	id301
HKSta3Nov	id303
HKSta3Nov	id304
HKSta3Nov	id305
HKSta3Nov	id306
HKSta3Nov	id307
HKSta3Nov	id308
HKSta3Nov	id31
HKSta3Nov	id310
HKSta3Nov	id313
HKSta3Nov	id315
HKSta3Nov	id319
HKSta3Nov	id32
HKSta3Nov	id320
HKSta3Nov	id321
HKSta3Nov	id322
HKSta3Nov	id323
HKSta3Nov	id325
HKSta3Nov	id329
HKSta3Nov	id33
HKSta3Nov	id333
HKSta3Nov	id334
HKSta3Nov	id335
HKSta3Nov	id337
HKSta3Nov	id338
HKSta3Nov	id339
HKSta3Nov	id341
HKSta3Nov	id342
HKSta3Nov	id343
HKSta3Nov	id344
HKSta3Nov	id347
HKSta3Nov	id348
HKSta3Nov	id35
HKSta3Nov	id350
HKSta3Nov	id352
HKSta3Nov	id354
HKSta3Nov	id355
HKSta3Nov	id356
HKSta3Nov	id357
HKSta3Nov	id358
HKSta3Nov	id359
HKSta3Nov	id360
HKSta3Nov	id361
HKSta3Nov	id363
HKSta3Nov	id364
HKSta3Nov	id365
HKSta3Nov	id366
HKSta3Nov	id367
HKSta3Nov	id368
HKSta3Nov	id37
HKSta3Nov	id370
HKSta3Nov	id371
HKSta3Nov	id372
HKSta3Nov	id373
HKSta3Nov	id374
HKSta3Nov	id375
HKSta3Nov	id376
HKSta3Nov	id378
HKSta3Nov	id379
HKSta3Nov	id38
HKSta3Nov	id380
HKSta3Nov	id381
HKSta3Nov	id382
HKSta3Nov	id384
HKSta3Nov	id385
HKSta3Nov	id389
HKSta3Nov	id391
HKSta3Nov	id392
HKSta3Nov	id394
HKSta3Nov	id395
HKSta3Nov	id396
HKSta3Nov	id397
HKSta3Nov	id398
HKSta3Nov	id4
HKSta3Nov	id400
HKSta3Nov	id401
HKSta3Nov	id403
HKSta3Nov	id407
HKSta3Nov	id42
HKSta3Nov	id46
HKSta3Nov	id5
HKSta3Nov	id50
HKSta3Nov	id6
HKSta3Nov	id65
HKSta3Nov	id72
HKSta3Nov	id73
HKSta3Nov	id75
HKSta3Nov	id78
HKSta3Nov	id83
HKSta3Nov	id9
HKSta3Nov	id96
HKSta3Nov	id97
HKSta3Nov	id99
HKSW1Nov	id1
HKSW1Nov	id10
HKSW1Nov	id11
HKSW1Nov	id114
HKSW1Nov	id12
HKSW1Nov	id121
HKSW1Nov	id124
HKSW1Nov	id126
HKSW1Nov	id127
HKSW1Nov	id13
HKSW1Nov	id135
HKSW1Nov	id137
HKSW1Nov	id148
HKSW1Nov	id156
HKSW1Nov	id157
HKSW1Nov	id159
HKSW1Nov	id16
HKSW1Nov	id161
HKSW1Nov	id166
HKSW1Nov	id17
HKSW1Nov	id171
HKSW1Nov	id176
HKSW1Nov	id177
HKSW1Nov	id178
HKSW1Nov	id179
HKSW1Nov	id18
HKSW1Nov	id180
HKSW1Nov	id182
HKSW1Nov	id183
HKSW1Nov	id185
HKSW1Nov	id186
HKSW1Nov	id187
HKSW1Nov	id188
HKSW1Nov	id189
HKSW1Nov	id19
HKSW1Nov	id191
HKSW1Nov	id192
HKSW1Nov	id194
HKSW1Nov	id195
HKSW1Nov	id196
HKSW1Nov	id199
HKSW1Nov	id20
HKSW1Nov	id200
HKSW1Nov	id201
HKSW1Nov	id202
HKSW1Nov	id203
HKSW1Nov	id206
HKSW1Nov	id207
HKSW1Nov	id208
HKSW1Nov	id21
HKSW1Nov	id210
HKSW1Nov	id211
HKSW1Nov	id213
HKSW1Nov	id215
HKSW1Nov	id216
HKSW1Nov	id217
HKSW1Nov	id218
HKSW1Nov	id219
HKSW1Nov	id22
HKSW1Nov	id220
HKSW1Nov	id222
HKSW1Nov	id223
HKSW1Nov	id224
HKSW1Nov	id225
HKSW1Nov	id226
HKSW1Nov	id227
HKSW1Nov	id228
HKSW1Nov	id229
HKSW1Nov	id231
HKSW1Nov	id233
HKSW1Nov	id234
HKSW1Nov	id237
HKSW1Nov	id238
HKSW1Nov	id239
HKSW1Nov	id240
HKSW1Nov	id241
